item_name,item_price,item_gender,item_img,item_web_listing
32 Degrees Men's Cool Classic Polo,$7.99,men,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTRY9D_75f8nttiRyWwNB1aTwpTDJ0c0DQB_nWXJm3wCLDq10ivFs3lhPb8N0c6mmcrGhmDp5LrRyjkgrG9UD9xtEsi3Tcukg,https://www.ebay.com/itm/295380066178?chn=ps&mkevt=1&mkcid=28&google_free_listing_action=view_item&srsltid=AfmBOorNeGbX0JenjmQrp1owTO1LeajIPw-a4bxLVk9MoY5skO2q4giKY60
32 Degrees Men's Cool Flow Tipped Polo Shirt,$5.99,men,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRK-ju1gT5_tLrPAXteRvoxUS2UgGkA1s_Gs3KqPo8dSKaPln6EFyMzEYPYj5h6U4heb7A4SqSrNMzHsgvey_hxuWzpWFD25g,https://www.32degrees.com/products/mens-stretch-flow-tipped-polo?variant=43038789959769&country=US&currency=USD&utm_medium=product_sync&utm_source=google&srsltid=AfmBOoqjbjcU_90N_kSXfw8LVUZXKsvrrrafANtE8OhRd55YYlgZyh9U-og
5,$50.00,unknown,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRvLU8YhAj35awpfPrMIVjOhSErOVATicAdVZk5vzbekA0DNP7bsZG7qiKh-2HKEKEqoh_nKIPUDHKWborlcMV6D6jQBh3WLanjCOfyBhQTcbwznjifS2BO6hY,https://www.thefirecenter.com/products/5-11-tactical-helios-short-sleeve-polo-41192?variant=41717820620984&country=US&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOop_j-UYfQS0_GBrcmsKkAhS02E9C1gf92Nn-UTfaP90SAiTfT4LIEs
AE 24/7 Club Polo Shirt Men's,$20.96,men,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSO3Iv8gNv-t5qWBF6WOHl7SjKZSd7029g7-PjNCuNbUw0o7xGuUc8AoLEn1aOUT-mUXy_QiZ4_-KMkRzc2nk4dTllIwuAuJA,https://www.ae.com/us/en/p/men/tops/polos/ae-24/7-club-polo-shirt/1165_4903_902?menu=cat4840004
AE Men's 24/7 Club Logo Polo Shirt,$11.98,men,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTkJvzGHegqQBAELaIk5OL-DSJowZDo9M_mCvUMYELnhsX2alJi6hTEkuAX3PY-DeUrP2PNRqYa7rBm5n55Lqmgt1NA_GoVXg,https://www.ae.com/us/en/p/men/tops/polos/ae-24/7-club-polo-shirt/1165_4176_020?menu=cat4840004
AE Men's 24/7 Club Logo Striped Polo Shirt,$8.98,men,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRZ_TfwE1l6clWL7nsgrd_OYQMrchBpDQUAIwMVNxYqwmHuzRMyO3AE7RUkOaBIk4OVObR6gsP_jGiUY5likCgfhFOElcPo,https://www.ae.com/us/en/p/men/tops/polos/ae-24/7-club-logo-striped-polo-shirt/1165_4542_600?menu=cat4840004
AE Men's 24/7 Club Pique Polo Shirt,$20.96,men,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSnNvzq5K_oTgyDdquq6bceJn7Bgg8HwBQGMidy7axncGm4aMBzZu94O_0NbvhxpbwC1eCM95EKGCn8h5CNwavIycUFypXZ,https://www.ae.com/us/en/p/men/tops/polos/ae-24/7-club-pique-polo-shirt/1165_4979_050?menu=cat4840004
AE Men's 24/7 Club Polo Shirt,$20.96,men,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRRFnjgm0QwW9_Gd3N6Ui_NS_dQ34-E9lPWcTpauyxIaVW1vI3qShMEjA8lFoMvg8jGEYuCK6-aDy1BqAIj73UaHh_m2RUX,https://www.ae.com/us/en/p/men/tops/polos/ae-24/7-club-polo-shirt/1165_5194_006?menu=cat4840004
AE Men's Lived-In Slim Fit Pique Polo Shirt,$19.46,men,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQrf5nSfX4w8cEogvbINEzKKdQg5FhKjy7CmtJ19f3xUB9zGmpmo6V_S4VPvTGR2eroQw5V64iUUQVZ3UGeRoAPVKgFL7Jhgw,https://www.ae.com/us/en/p/men/tops/polos/ae-lived-in-slim-fit-pique-polo-shirt/1165_3741_410?menu=cat4840004
AE Men's Slim Fit Pique Polo Shirt,$20.96,men,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTlcb0Dz_6WtgQdfW-b8vEHX1508an5RzpkhHU8f-nO1Y5HLZ_IM1pqrpBREQzJwpQXGFGDUTSge95w5gehNoaxEAfBzA6G,https://www.ae.com/us/en/p/men/tops/polos/ae-logo-slim-fit-pique-polo-shirt/1165_5193_401?menu=cat4840004
Allsaints Men's Cotton Reform Short Sleeve Polo Shirts 2 Pack,$131.00,men,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQTFXELCmjD-EHzaax2FfCER0-aloFhw7BP1lufdoX2ym9JyKYkiEsFHPa0ANLNJmoYPG9o2b7FnIquB9Gr9uI4nd_eJYYtRCzNrPr33TdEoBzW8GGafUuyVA,https://www.allsaints.com/us/men/sale/reform-short-sleeve-polo-shirts-2-pack/USM076PB-10122.html?utm_campaign=google_surfaces&utm_content=googlefreelistings
Banana Republic Men's Luxury-Touch Polo Shirt,$70.00,men,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcS3TF7udRJv2GSpRLnl9pNzVxzZ7qFEwxQ6mv6-RMpQjGSZf9mhvQe_ik7t0fvuGMQqUh7MN9jtJhcIO1TAyMJagznV-rrF6Ffvh3ujS9TPMaXwB8HSG_gjPw,https://bananarepublic.gap.com/browse/product.do?pid=811423402&vid=1&tid=brns000051
Barbell Apparel Mens Havok Polo,$98.00,men,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcR_PGy787nsnAkBC_6vq1OxWBb6eUP53pBNNIe4zhYu4f3MCfJkShE3exybEzURlx9mb7YAmGimkxQ_80U1PodwmSqIxqJnLDOEBT2hVGDcy-NtOIyya_zG7Q,https://barbellapparel.com/products/havok-polo?variant=53227768775022&country=US&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOorPXl7nTWmIhANW44Q3Mzx3G2l0bxalFurexX1ZutkxWSmrQu_N2xE
Bennett Interlock Polo,$108.00,unknown,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcR86P-VYPUdUKAj-7s9n-b1wZoGb5tWbx82pVd8j76BALryI0DZAtQEvyJTgPhNBwHOnBEVkVglELJaT5mUBaSndS3eXPIW2S_T-jY7AaKdEPEDdvgpgOSq,https://onsclothing.com/products/omst1167a-bennett-interlock-polo-o-n-s-clothing?variant=49221511348461&country=US&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOoob7yMyV_3Vd3AHFpsvHNsHeiS7ktvlBgR3NwlAJ9k1EYIr7rTzwQ8
Best Sellers Polo 5-Pack,$115.00,unknown,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRhN3vADQnIRp4W3xyKI-kUdoYpftMQoOUEdtj0ChBhhGnuCVWlYM8qIf5r-jJLrcG-TV_B_YHUsfRG7-Y2lvjTvbx-P2D3Cg,https://freshcleantees.com/products/best-sellers-polo-5-pack?variant=39884247924811
birddogs Men's Performance Polo,$99.00,men,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSn8u6tYZ-oPZItIpNPiCBrBIamcFBTOR6yyk2FnalWWI5QKybk3dZjz12T2_Km7f6P28MHLd5p1KjoMYMe6-G4FXSWjmFcL3dHA3bQcdby,https://www.golfgalaxy.com/p/birddogs-mens-polo-24ornmplxxxxxxxxxmaa/24ornmplxxxxxxxxxmaa?sku=26374585&srsltid=AfmBOoq6GRYWvWYdoLXgX5OIjxg00diD7uxZYV9GscZTb_aNQ4w8c2HtSSM
Black Classic Polo 3-Pack,$115.00,unknown,https://www.trueclassictees.com/cdn/shop/files/AllBlack3pack.jpg?v=1762282121,https://www.trueclassictees.com/en-pa/products/all-black-3-pack-1?variant=40104158429256
Brooks Brothers Men's Golden Fleece Stretch Supima Polo Shirt,$73.88,men,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcS4ysTo6X2bCCno_jxiO-F6W880YdAuZey3Z2SEAYjdR96ss3BFP97MYTSeTwIlzrMD7KCoTbfKe5GipCJqFtS-nvmNO7OeJw,https://www.belk.com/p/brooks-brothers-mens-knit-supima-stretch-pique-polo-shirt/0480058669716.html?feed=shopping
Burberry Men's Check Collar Cotton Polo Shirt,$595.00,men,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcT7bFqkfDeN7upWBnm_Q86bitqwWb0-90d2YCec2BUcgvwf0kViA9NQMyU44GM60FkVPNBQCqv0SYj40KSOIHS7pvGlFDJG,https://www.lyst.com/clothing/burberry-logo-embroidered-polo-t-shirt-9/?product=NXRJQWS&link_id=1184908446&_country=US&size=XL&show_express_checkout=true&atc_medium=cpc&atc_campaign=USA-PLA-FL&srsltid=AfmBOopmoa3lrRLb07hnlDapHbVJ-mDZO5OSwvsYYIhDgHlRGtt0_NWyvLM
Burberry Men's Cotton Polo Shirt,$395.00,men,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcR683NoioydKzdTliTynlKKi4D9MoaMepRENz_sddTduJdz4LcJUuTxE_9Bqx0YI1k8YpFvpP5MOD3fHrU9zsy2eeQudiK9Ug,https://editorialist.com/p/burberry-cotton-polo-shirt-40704213/?pla=true&size=L&utm_source=google&utm_medium=organic&utm_campaign=organicshopping
Burberry Men's Eddie EKD Polo Shirt,$395.00,men,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRDWb-A8mZtgQ40QSFJ7Zhrk6BGVigotJLYJrLj6AT8j2WRR5j7Iuk7wohfw8AGhtxDu7QoPdbdxglLR2EJQM2s2hx_pkikxKODYr0jvN6bjZFJkY6UL7N4bg,https://www.horchow.com/p/burberry-eddie-ekd-cprod191490001?utm_source=google_shopping&srsltid=AfmBOoo1q4OQdENeGW76XahuFH7bsjaGe9Bflaf8UWgcu0w0l2RpDgMlzRA
Burberry Men's EKD Sketch Cotton Polo Shirt,$540.00,men,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQc1oSC0q37XJkDpiNe3Kat-JT_Ndd4rZNTVCEJC9Ytu4qA-6kW1u-q8LTIlGXnLRcrlQEvxcEZYgMqLZ9SX3wMo5aB2QLRhw,https://editorialist.com/p/burberry-ekd-sketch-cotton-polo-shirt-39118194/?color=black&pla=true&size=XXL&utm_source=google&utm_medium=organic&utm_campaign=organicshopping
Bylt Premium Basics Drop-Cut Long Sleeve Lux Polo,$56.25,unknown,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTNXBzD8eGcKrrdfE5IjS6OYfO59FOcWaCecNLi9Pxooofpasl81ZAanN3tH7G7pVB3JSwlnLM4ffUoMOiaB8VcyRGqkg7w8BvxTla_UJWh5UDDTpb-rxi5,https://byltbasics.com/products/drop-cut-long-sleeve-lux-polo?variant=42049293910118&srsltid=AfmBOorfD71NzEP4pVjET1frWPDRJ9_WBYkWlOtzX0eFkuUqRie4EHxM6oI
Carhartt Men's Force Cotton Delmont Pocket Polo,$28.49,men,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRFOzoi4HLNk2kRDgrzIR230LT6-jlYvdwb1W5vHcoOHw-jSHrmmwcLlwnz9nMc2kdFRntIsj9azXnPEbpqfNgaE1VSLhUhB3kt2OnSDPEAypLmW8cgbdzNi20,https://dungarees.com/carhartt-106662-force-relaxed-fit-lightweight-short-sleeve-pocket-polo?cs=SHW&gmc_extid=NTczNTk3&gmc=0&srsltid=AfmBOooTzq9eos4EjODH8qvTo1qJ2A5k8D-V9MmUo8rfcs5m70LkIalDHcg
Carhartt Men's Loose-Fit Midweight Short-Sleeve Pocket Polo,$37.99,men,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcT0Q7BXU4ydPcRL4mOhZfRx21xnowC79v3U6Otu7S81QJzj1wpMfYZTdkmCO6ORuKoNJBF6XOsf8Ve47lqROcF0dTY26LeBU8vNrw3aqbs0GCRsgjZdTFd5,https://hartvillehardware.com/products/carhartt-mens-loose-fit-midweight-short-sleeve-pocket-polo?currency=USD&variant=46769906876579&utm_source=google&utm_medium=cpc&utm_campaign=Google%20Shopping&stkn=9d381a45635a&srsltid=AfmBOoojQ3CcjPv-C6MaeulVeagpgr3z6SwK_B5vA1jaex7oJOJ6Zea9zOA
Charles Tyrwhitt Men's Cable Knitted Cotton Polo Shirt,$44.75,men,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcTaj4x0MpswJ3utS27A80k2YZrsQ1-ZLB81nKuqhPwnbF8ZKh5iKfMb7nlr1J1k-prKdkSXxpQlkgtqD66yKvL1vRQesMpLERsIholLW3hy8UWu6oDTJ1s40Q,https://www.charlestyrwhitt.com/us/KNT0014IDG.html?sourceCode=usytbf
Charles Tyrwhitt Men's Stripe Texture Knitted Polo Shirt,$44.75,men,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcShP07fRGyFvEOp7-yYN6BDdRFkOOj_Ahy8HwVlstdzxQ2rQB2_1k3LBn_dmmr9EHmIrYkkBN8YGm4haWJ2KrSnkFinQWNbXq-GBNEl_-Ou8KeGUYaLIsL1,https://www.charlestyrwhitt.com/us/KNT0016STL.html?sourceCode=usdgfsh
Chubbies Men's Lightweight Performance Polo,$59.50,men,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQ1wJm39P30M6QxedqWZPp16QmAQdmENba8oVGbfC8EIk1ALReA7X9M2mh__q7c5vGpavOpZ896GR4L_Fovu1fH_SEx2Tl2RAOEAWg21nQw91Jy_tjuF0kc,https://www.scheels.com/p/19503845328/?utm_source=google&utm_medium=cpc&utm_campaign=unpaidlistings?utm_source=google&utm_medium=cpc&utm_campaign=unpaidlistings_local&store=80
Chubbies Men's Lightweight Performance Polo Shirt,$59.50,men,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTmX29AUJntxNdr_J68HzxpzjVUJKpQrxH0TJfUgbZyeyOVSGY7AK4Xy3ANclLviAFLtJN9C_3FF-wdv99cnE5cwQS7y7v6KumeCcPzCtWbP4F3qCiHzG0u,https://www.dickssportinggoods.com/p/chubbies-mens-lightweight-performance-polo-22hyhmthnnlghtplxapt/22hyhmthnnlghtplxapt?sku=25103621&srsltid=AfmBOorRBFGoCBE_-mpUgIMEAV-V4FUrpIi2SdqVNqzo8Hwcl2WrHNfu6bg
Chubbies Men's Lightweight Polyester Performance Polo,$49.97,men,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTorE4KMkga-IwAYOPukmFr7cucvwA8cRBpifTO6TeVx-0y73AcfXRMWIEiId5Hyjf9hOb72bq-GVs4GrQpnfM6JkycWxsIRCSfunTwydpSJwN6poAp90pN2A,https://www.publiclands.com/p/chubbies-mens-lightweight-performance-polo-22hyhmthnnlghtplxapt/22hyhmthnnlghtplxapt?sku=26919745&srsltid=AfmBOoqNL_f39ikkIf6sHo2-RxJC-hK4Rw1oVKUT73WzC1W8wYKDWaiXfj0
