item_name,item_price,item_gender,item_img,item_web_listing
Abercrombie & Fitch Men's Linen-Blend Short-Sleeve Button-Up Shirt,$22.97,men,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQrX3Rs1yCMLieKoTAtUwsKzWBhGB3vJHbdHWGnzxbi5X0rhFnO2xPz4NxqbCu6q1o3tU65qMNZumSO07FWfnwGwq2xAA023A,https://www.abercrombie.com/shop/us/p/short-sleeve-summer-linen-blend-button-up-shirt-60962828?seq=03&source=googleshopping
Abercrombie & Fitch Men's Long-Sleeve Plaid Button-Up Shirt,$22.97,men,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRHRHoNUZgxBK5hr2jVP2DYFwhqhMDK-4niiEzQFo0vmrjkv6n9FwVDUtblIYKTBgBJWan1Dzxy079wQZM8LrqKRUF6p-korQ,https://www.abercrombie.com/shop/us/p/long-sleeve-textural-plaid-button-up-shirt-60450858?seq=05&source=googleshopping
Abercrombie & Fitch Men's Plaid Button-Up Shirt,$34.99,men,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQf-qFLzaqd6o3OqQZbKsBEOb19s7IO-d_cMbx_RBJ-IRgKLmAIN9CH0gNEhs_babomxPaAIoWW6pSgpgPI3zL_MQdnfGMYUA,https://www.abercrombie.com/shop/us/p/cropped-garment-dye-plaid-button-up-shirt-61537390?seq=02&source=googleshopping
Abercrombie & Fitch Men's Poplin Graphic Short-Sleeve Button-Up Shirt,$70.00,men,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRtqQXJDr9TfXPjNNKPE2nlSkZTCHQvMFBRBnhFwFzVpljOoRrx7cQdybxHWVjzlLmEBvcv0fIPRlC-MtBEqyH9gK5LTcpk,https://www.abercrombie.com/shop/us/p/short-sleeve-cropped-poplin-graphic-button-up-shirt-59866325?seq=01&source=googleshopping
Abercrombie & Fitch Men's Resort Shirt,$60.00,men,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQ1u5kQdet5XcFSqrMenmyIhebHUdAeGPPZrdeAGkfm4-HIeX0MgBS_S1P356nwV8-OfJVoOXDEswGk5vbe2LTka1rKs4RzQg,https://www.abercrombie.com/shop/us/p/a-and-f-resort-shirt-61849330?seq=13&source=googleshopping
Abercrombie & Fitch Men's Short-Sleeve Button-Up Shirt,$32.97,men,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSczqUpkHWUiJ_spbdpFuVb4xIVsVsb3xtkMDeqNXy8Auq7G-aYTm9ofrvZJgrXyW-8u63T-xZAaY3GKHybQMHhDiP1sXff,https://www.abercrombie.com/shop/us/p/short-sleeve-cropped-guinness-workwear-button-up-shirt-59620862?seq=06&source=googleshopping
Abercrombie & Fitch Men's Short-Sleeve Cupro Button-Up Shirt,$26.97,men,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQESgUOXQkyi-YfCSDQ0sYJvMKnxTv7Mq0Aqg1OngnHltFHKxyCZzd_-WsF4ef0ARLdX-hENHaHlMMXA8VHjw-Eg8svBXFqDg,https://www.abercrombie.com/shop/us/p/short-sleeve-cupro-button-up-shirt-61537372?seq=01&source=googleshopping
Abercrombie & Fitch Women's Oversized Poplin Shirt,$75.00,women,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTi_qLROTb7_4TQgsK8tmWJdZa2MYxOj28csbri3P1s_46j0TJYaij6OOQyTen4C4C02rLc80QO0XH1DM_IgQkeWpc9ybjj,https://www.abercrombie.com/shop/us/p/oversized-poplin-shirt-56712819?seq=03&source=googleshopping
AE Men's Everyday Relaxed Oxford Button-Up Shirt,$19.98,men,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRvkKI1dQPObvrRrIWV5Av1WQl-op713u4EvfilfoqOz9ZpMpHdM6xt86rp-tiiofzKlD-fkO-kvCvdhXrTHijdDNKl-hqp,https://www.ae.com/us/en/p/men/tops/shirts-flannels/ae-everyday-classic-fit-oxford-button-up-shirt/0153_2727_400?menu=cat4840004&sty_de_label=%0A++++++stylitics-data-enrichment-test%0A++++
AE Men's Everyday Standard Fit Poplin Button-Up Shirt,$38.46,men,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQDNbxw56Q67q335xNkoVr47DGy2a2EswwJy3aXn263uB6UmpP2BrDmsdlutJcAGPrY7m_vUw6PbvGP14DjuSP60hF7d_5cDw,https://www.ae.com/us/en/p/men/tops/shirts-flannels/ae-everyday-standard-fit-poplin-button-up-shirt/0153_3084_405?menu=cat4840004
AE Men's Relaxed Fit Camp Collar Shirt,$32.97,men,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTDyKCX4771SJPniX1KXGyFfv4zcnJf8Dua9cFdi7C7Q-zO6xPwxAIZpZpsI3nKh6vdghICv3-YnICDN0EzFrpd-NfYnWlSag,https://www.ae.com/us/en/p/men/men/matching-sets/ae-relaxed-fit-short-sleeve-camp-collar-shirt/2154_3046_401?menu=cat4840004
AE Men's Relaxed Fit Oxford Button-Up Shirt,$38.46,men,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSSefQEqST9YDj4rAwKtmap9QXidY4FTvNAVmVvv85rLq9HhpyvH_P3JByS9TeDpr94GDdOMnzU9WXt9DGannXYo3eAdNo,https://www.ae.com/us/en/p/men/tops/shirts-flannels/ae-relaxed-fit-oxford-button-up-shirt/0153_3029_400?menu=cat4840004
AE Men's Relaxed Fit Oxford Shirt,$38.46,men,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcShE9Ve5NxnIU0haQ2RAUelnGf77RelRfhGGD7NC9tVpSMjquG8uaBGY21Ki6rP2o_2IxmzB57C8iYFq1ixCjC9KVcBdp8K,https://www.ae.com/us/en/p/men/tops/shirts-flannels/ae-everyday-relaxed-fit-oxford-shirt/0153_3026_823?menu=cat4840004&sty_de_label=%0A++++++stylitics-data-enrichment-control%0A++++
AE Men's Relaxed Fit Poplin Button-Up Shirt,$38.46,men,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQQ3DA3RsfQHjbbgEFkqj1yaiSE042vUwKWKoHm3VoA653NjwATzLrzpd5mMTeIbyORUU6IR71hfPB7SaRnNIAHBQWZOaiG,https://www.ae.com/us/en/p/men/tops/shirts-flannels/ae-everyday-relaxed-fit-poplin-button-up-shirt/0153_3025_050?menu=cat4840004&sty_de_label=%0A++++++stylitics-data-enrichment-control%0A++++
AE Men's Standard Fit Oxford Button-Up Shirt,$38.46,men,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSkzz53H4DnpriS8tf2ERfzpY-SG8-oPXhfRZViXO0zoQ9C_2Mb-5eW0KTtdPhrphCdk99-_NWW8ncq50cE03vbNaxQhL8z,https://www.ae.com/us/en/p/men/tops/shirts-flannels/ae-standard-fit-oxford-button-up-shirt/0153_3082_800?menu=cat4840004&sty_de_label=%0A++++++stylitics-data-enrichment-control%0A++++
AE Perfect Button-Up Shirt,$27.96,women,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTIo4phgYppusqkiEXgeWDwh--VLOfoH3xqgVsAVoJ0KLbY_c-tgDcq_BOyaJt9wLMvlsW0P3tfjBF8d4VPlK-akKxM4x7xcA,https://www.ae.com/us/en/p/women/shirts-blouses/button-up-shirts/ae-perfect-button-up-shirt/0355_6246_106?menu=cat4840004&sty_de_label=%0A++++++stylitics-data-enrichment-test%0A++++
AE Women's Plaid Button-Down Shirt,$21.98,women,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQQgPcQHWnNBWrWnUxW3SYtRlx7YmrdH0ND-ti3kIzmcNUrVsJ8sWjcBhrIIML9e8gkQDDKv2pzDlVgUBVjWbcyunp9aRTtAg,https://www.ae.com/us/en/p/women/shirts-blouses/button-up-shirts/ae-plaid-button-down-shirt/1354_6669_639?menu=cat4840004&sty_de_label=%0A++++++stylitics-data-enrichment-test%0A++++
Aerie Nice Moves Button Up,$39.00,unknown,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcS_xUPcSB1lgv5XrIaNwDvAReWF46y461MB_p_c-wTLmorDk5imqaNeL8Lr6OL70b4R1ocbqJpTVJqyUo3muNUtPHHzo5vL,https://www.ae.com/us/en/p/aerie/tops/jackets/offline-by-aerie-nice-moves-button-up/2168_2147_073?menu=cat1090003&ip=off
Aritzia Women's Babaton Blueprint Poplin Shirt,$88.00,women,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSMPq-jwqF1JQNWTeJt0YDj5wgQ4HOPvdL7YaM5rPl86LE75hZlxInyaFYfHm2Fse6N8Nxe0mpZfNR-bOS4UMMD1PSGpXgEKdRXpy5gQuq8-uQZlnHk0SKgaw,https://www.aritzia.com/us/en/product/blueprint-poplin-shirt/125541009.html?srsltid=AfmBOorT-LsWvk2vijozyLYBjqHkuG5d_Y_NZ-sUNtg5-NBcx8wH8nEzrwI
Banana Republic Women's Silky Cotton Short-Sleeve Button-Down Top,$60.00,women,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRdqmnQYiqa4voaD5LZqcPZmm-CConldJpKlR4xPyrEkF0GxEAQiFsknxhE40L4VHwBfxe1P1qpy5zahl0j1pHt_sFTiPgrwz1MQawNr5A6jM-1BH3oGoTZ,https://bananarepublic.gap.com/browse/product.do?pid=872936002&vid=1&tid=brns000051
Barcelona Cotton Button Down,$59.00,unknown,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRFGrRDbKOLoJ-fgZMzbC9FgyH7Vp1fPwF2DHB3TrOrXMs0I9Vx3RySKYonFqLXCVhONqlpwlC2kHL7Rii83pk1-12s3e9xP7UCp_HUsW_kGHUK7H84m2ttYQ,https://www.naturallife.com/products/barcelona-cotton-button-down-english-garden-charcoal?srsltid=AfmBOoq_TT8jn2YpJng-d4AVw5KSkEk75IWvTHkBPbKMAMgN4nXXly3IPBc
BDG Alex Oversized Cotton Button-Down Shirt,$59.00,unknown,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSjW5_hi4KuVnCzLaw9EXiADxjR37A0y4T-3PgxzPGMB-IWUHyxZzuBUwAXHtj5Nc99A9PhKWgBU5jrekqidYqvzIBiEaVcsA,https://www.urbanoutfitters.com/shop/bdg-alex-oversized-cotton-button-down-shirt?color=072&size=S&type=STANDARD&srsltid=AfmBOorbKYtkiC3AnKmbeugj0UoD8UTkEJw8BvRLNWZlqFtKqh4um2WdLYM
Brooklyn Industries Men's Checkered Cotton Button-Up Shirt,$68.60,men,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcSd8VMV1JOg4PsowLIs5fDm57gtJve2yoLVquNcPpBdQL5EBN7tO0aif8TpPDyAg3WR8_X33Mk7ehMUmv_iBszTn6xyFueXLB3PN5f9Ls27aTYnsKKncPVEtw,https://brooklynindustries.com/products/mens-brooklyn-check-short-sleeve-shirt-in-total-eclipse-check?srsltid=AfmBOoqfTvNuMg2sUxMnsmV3i9AiA0bsPKHvneS_ozRg-RRqWBWpTPJtbbI
Burlebo Performance Button Up,$59.00,men,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcQj-vg3L_0--KjGrhCh3dDJr9w2rVPyDymZBcSpKyHsOzKDuyNmREIGABKmbI4TA7Q0m3Wi-Nb8IOMLzflF4vH2b09HwypHW46EPQbOXu1Iy6uccVb6qw4CRQ,https://shopcrazyhouse.com/en-us/products/mens-burlebo-performance-button-up-brush-country-pbu-brcty?variant=46230552281257&country=US&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOoqzTTQyNxLfLfhb31Fqluzdth61cYouCnihwiqOtDv8KX2KvatFmdM
Carhartt Men's Loose Fit Midweight Chambray Short Sleeve Shirt,$39.99,men,https://imgcdn.carhartt.com/is/image/Carhartt/104369_CBL?$1024x1024$,https://www.carhartt.com/product/104369-CBLXLREG/loose-fit-midweight-chambray-short-sleeve-shirt
Charlotte Oversized Button Up Shirt,$39.00,unknown,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQ2ItkmCpDqzTrIzXYQCVeyglKNFdjVk2bsEyHxnhmpuwe6NDMCEA0tQp6LBb_md5DIYabXdV0aSOwlrY4dyI2yNCUr6ufc2Aokgx5gFF-d,https://thecommense.com/collections/Shirts/products/charlotte-oversized-button-up-collared-shirt?variant=43766303162625&srsltid=AfmBOoosiJ3HHdnfB2cvtWveT2ylVnrEHJXy1Uwe1Rp1sxEgMjMD5BSAoGQ
Chubbies Men's Scenic Route Slub Poplin Shirt,$64.50,men,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRi_UcWXLcdLK3HcxYCBqwe-OP0f6EG8GLzg0uW50jHxlL1JlIzsci6luMWrSKyL9pSDRBRv8lvrv6mSjQq1XT-T-CgxUD6dlgPPCr-uoUeJGNuOjKosUt2Sw,https://www.dickssportinggoods.com/p/chubbies-mens-friday-shirt-23hyhmthclltdyxxxgct/23hyhmthclltdyxxxgct?sku=26934415&srsltid=AfmBOoozjJ5hbpvsUskWAAoxfwnHrjocGZzwRs66GM-QaWeB7-p-D5nkThA
CINCH Men's Striped Long Sleeve Western Shirt,$64.00,men,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRYWWqWNUfLd4GyHoyndVqEiXYjbTdCdL_-2vyohYe9qAsF2He3Pj-ENBAy8NS3zb4SipR5-EUAQApdHuHcbBMvOocmAgU17FptFGtSEdPlLrxJKVqZPKZd,https://boltranchstore.com/products/cinch-mens-long-sleeve-stripe-in-olive?variant=45466659717298&country=US&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOoowyQ7IPfW92bS23ltuWe6vENOWXrab59WchQttRd57Z2fNNaXuv7g
Columbia Men's Rapid Rivers II Long Sleeve Shirt,$42.00,men,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQfMQqT0v0Nqwffnmjzg7EY1t7GF-k2b3TEXp-ux-y_GtZXXR8vzxZsSV60HGkY33yR6kUGGS0Wmqds4kvbHI1D8fuj7L2rHWy_WCSDdPkwCw5E_PyNSZcY,https://www.columbia.com/p/mens-rapid-rivers-ii-long-sleeve-shirt-1552051.html?color=435&size=XXL&srsltid=AfmBOoomCjxGfkr4FiaeplianFhOfseWin8SPqiEte9CXghNlxpGL9oYnwM
Columbia Men's Slack Tide Camp Shirt,$37.50,men,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR4yVPMlJsko9-DH_-Ry_uLTUjxqI50EMzHGcf0sSuhmHOymhwZFYrvxaHcxE2opkS3LOBwZ0JGlYMYx41iQC1RSqedk0YLalxJ-AN6NKmXHJFhrdXfH-p3,https://www.columbia.com/p/mens-pfg-slack-tide-camp-shirt-1577051.html?color=469&size=XXL&srsltid=AfmBOor4uXFEw1IklUyV56iHaN_rFYSFy4PNYOQtfPOwiW9xE5WkAP8Ao2s
COOFANDY Long Sleeve Button Down Dress Shirt,$32.99,men,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcS_2YOuNyuVbmCGEJzhJFa0cjkb5dRhw2D5I3Ty22n-awlNJ8ZUCkiNOz55ZttSW0tX8DITL6tH5RiShTIlTUVqoUhubfhm,https://www.kohls.com/product/prd-8137881/coofandy-men-button-down-dress-shirts-long-sleeve-formal-shirt-untucked-polyester-shirt.jsp?skuid=66389121&CID=seo_offers&utm_campaign=SAG&utm_medium=organic&utm_source=google&utm_product=66389121
COOFANDY Regular Fit Button Down Dress Shirt,$29.99,men,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcSvR_Cur-vKwxj8D4xWpW4eCssqFZWkaEf7X82hIrLucvO9qrU9YmJmd18LOsatV5QVwSRPl-u5tg8UULxFGNxx71CO2FicmQ,https://www.kohls.com/product/prd-8137825/coofandy-mens-dress-shirts-wrinkle-free-long-sleeve-button-down-shirt-formal-business-shirts.jsp?skuid=63652431&CID=seo_offers&utm_campaign=SAG&utm_medium=organic&utm_source=google&utm_product=63652431
Cotton Button Down Top with Laid Back,$59.00,unknown,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcRvGKF3fY7KJT8bybZIPcdVueWSFBTra7ARIBrHAe8kgRfOhp-jiiX0pTwpk0oMWMlpP3gtRp9k7BsZlI-ecURhfAIDKC4dQg,https://www.naturallife.com/products/laid-back-cotton-button-down-top-blue?srsltid=AfmBOop3DBN9jQxUgH_rQ-funL4mE1Fj7tLa6P98Phdy6NUal1TATmwxhD0
Cremieux Blue Label Men's Brrr Twill Plaid Long Sleeve Shirt,$89.50,men,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSTYj7g6Wf0hkYVkwg2e7uArMb5fB2oTuwySO95uZNFoqCtyNS7xxwonXmLIlh_kkovwOG7mxqlUiPWpWWY-QlJZt3ZY5tpgL0eNZ7v-11TMqFR7ZyC4VCXv-0,https://www.dillards.com/p/cremieux-blue-label-brrr-twill-check-long-sleeve-woven-shirt/521220795?googleShop=Y&srsltid=AfmBOorniLab8LwiO3bMK3quqT2D9rcdWyavXVGXvbgspksZVGxx5qqYuDo
Denim Forum Women's The '80s Comfy Denim Shirt,$98.00,women,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcSRiLyP6NXotxVOQ9leOu91PTuGmdBmYJ5ZHfV-Fpy_UN7UfBjf-bv834x5VN_4UBH4VU2VQHHGUiaBNlS1HAYahYSk7txY8pAhOWGnWjhgs42X439qR6R7,https://www.aritzia.com/us/en/product/the-'80s-comfy-denim-shirt/110064007.html?srsltid=AfmBOoryuNnyZ-M8TK5Y3O4nH7CmWgSMsurbiwcgGArEzE3LfBTjR04cHEc
Dickies Men's Long Sleeve Work Shirt,$29.99,men,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQef65BAKKd2RbXtdCSG0HhsAlLA6didu1T9Va1PHC0e4vqYTGTAogQW2kNwhB42g7w1KzitCM8NfR5z987ViX31auCV1-duQ_YJHkhF7EKEUQkU2M-wjMp8g,https://www.dickies.com/en-us/products/long-sleeve-work-shirt-dk0005740kh?variant=46024887337148
Duluth Trading Company Men's Slim Fit Flannel Shirt,$15.97,men,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQotuHGhi_LNRbKnJoqX5vS_Mb_sFCfxU7n7Rl_ksA3wMqHkxYIkiBcrQSXOVxg6Mm2r53Yln79boWVeQJoZcfvtvhQLp9zHDgEVtcUKaEeCF6W4h5xoYMI2A,https://www.duluthtrading.com/mens-free-swingin-flannel-slim-fit-shirt-64507.html?
Edikted Women's Kellen Oversized Cotton Button Up Shirt,$33.00,women,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcQIAWZG1-nviGxW5U4Iz0dN9yIx8whiss2Qubazv-Mo1qOqRzaXswF_ch8oyn6RRdXNDNMXbFp45nvfmF6FrFHT_asXVMU9TtXHpsziRGZxlQNLGGZP6WhzGw,https://edikted.com/products/s19897_pink?variant=46686676025511&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&country=US&srsltid=AfmBOopdgIk_TZyfA1O4Q8mDYYUDUwiAH8LECFpH6_z3VqGLW-txrP930rQ
Edikted Women's Massie Tailored Button Up Shirt,$29.00,women,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTLKRzSKRTt_3MosEWPOAJ7RQubjNT0EJMi0RQHdFGmh_Pg75x7vwfh0VmyvBB-Dx9rCEjtiypVrXZFa7_hUDt3s3nIm9FglXSiAsu41dM3_Y0jmPlgRkx4pg,https://edikted.com/products/s17302_light-blue?variant=46792337031335&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&country=US&srsltid=AfmBOooQflgESDIisp1d3O-R-FKFqqC9kW9z_dsgonHuTeRdtVgJjB4unRY
Edikted Women's Tezlie Button Up Shirt,$31.00,women,https://encrypted-tbn2.gstatic.com/shopping?q=tbn:ANd9GcTHpDuRQ0MIIOAPPOC2dVvvBFJzh7F_D5lasPVvIDlfdlc1pKhPCRvWDspuEx5tsSV_0Ck5PUx8mdiJZAyK8q_JDINtTWg6umGaple1z4a7euvv6lTPt8Vi5g,https://edikted.com/products/s19591_yellow?variant=46711315005607&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&country=US&srsltid=AfmBOorY6zRxS2hQezWFifneoUN1LlRH0tdxVYR4X_WkSxTQFiJyQGu0-o0
Elk Lumberjack Flannel Shirt,$55.00,unknown,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcRjM0i3Suo6Rfxjl2tCkj4fAytlNoONjUN5iOVfs4ReDr-vBDku-SJ0EzqLzmlgOOQijEj0HvFhTWa_il9xgAmI_gXISCOMDtN4tFXv765NYuWOUO3__F6zCw,https://blueridgethread.com/products/the-elk-lumberjack-flannel-long-sleeve-shirt?variant=47280015147292&country=US&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOoo2d8FsIHAgwKe8AC5FdIINz1yj8d8U5hi_8xdjsoj55MN4mmVqkNk
English Garden Kelly Oversized Cotton Button Down,$49.00,unknown,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTJvtbkEnrqmAYvCZbYBOU9KNdBjDeJf12e2XSckPJNiXlcEcIXP9xicA1PSQ0nOdLWGahOFKwa8MS-kkDX16pLNRBHEXPGt4VCmvkbZWRSrcQEa5nCdqs86g,https://www.naturallife.com/products/kelly-oversized-cotton-button-down-english-garden-charcoal?srsltid=AfmBOoqaWBaW6FlNbTNHwO9-bXGkwI1zWbNtDbOeZDEGtkQtS5cOriIupPI
Express Men's Slim Stretch Modern Tech Dress Shirt,$78.00,men,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTf-0BCoWqj6ZOpyX86en2k5McQv_H_2szmEeSy5LWlIp_OhVwSLVKpM6-B8cRD-0CrPOTSxJs9QpeFLMJuBbL55QXSDsdy3A,https://www.express.com/clothing/men/slim-stretch-modern-tech-1mx-dress-shirt/pro/06039140/
Fashion Nova Belize Printed Long Sleeve Button Up Shirt,$23.99,unknown,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcS7AFHj6IeRd7sI4yli2H15D7CrprMtskSRcEy6yo0wLlpCDn6v_58g9tXyB6G4sxIz0hvfZjEQVNmaNGpVQMPYkyAYUnPeNb1Hzmj8sQ3gnLR_KkfUa4pHJQ,https://www.fashionnova.com/products/belize-printed-shirt-teal-combo?variant=39275741937788&currency=USD
