item_name,item_price,item_gender,item_img,item_web_listing
Comfrt Rib Contour Crop Tank,$19.00,unknown,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTEhSqDXs8W4QhT9_7bMtR0GLEHmG_PctadLs3F3-LZ053xC1sLn2J4aY38GJ_7ULTppaRusNMH6OciHc-jFYUBPvhnbHVtLXe9xMt16CDzVDgHfbo3A0Yo,https://www.comfrt.com/products/rib-contour-crop-tank?variant=44713244196908&srsltid=AfmBOorZtedis5Ek1lhyhh5n3CRgpecINDQI2KNVfeo7YbMVciwZ8QJOxrA
Cotton On Body Women's Active Ultra Soft Scrunch Front Strappy Crop,$34.99,women,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcSJQJC-IXEeO4FV3MvEA7svCH8CDWMJRK5JnWbd89vHW9QT1_RIUaXxK0kg7mu_V3wGtjhfJVAu9sOIOV5KdZX109hZKgRmFg,https://www.nordstrom.com/s/womens-active-ultra-soft-scrunch-front-strappy-crop/8872173?color=Coconut+Milk&size=Regular-small&country=US&currency=USD&utm_source=google&utm_medium=organic&utm_campaign=seo_shopping&utm_channel=low_nd_seo_shopping&srsltid=AfmBOoqlY7a8K77tKQjIeD1M8YcuI_FrPWRxRUcK5naI2xQVMEameEga-eg
Crop Top,$42.00,unknown,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcTy6G-PUJOm3kjYyY1Af2TocDlxdgc4taEfwc8DE5-60vFzuuUlH5WDhvCxLKIe4jhzKv0FTewrCWkeiy-DCs8hR6y9kp-6rjSxulK9AW4Gec6uNbNCuYzc4A,https://polychromegoods.com/products/summer-orange-crop-top?variant=45341285515519&country=US&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOoqzJ8wwSkvRd4GsalCKHWW2Rxc4IpGudZ3VTz4Urv0-iwGg4EElWaM
Cupshe Lexi Rivera Catwalk Top,$26.00,unknown,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcQQphnPJyJYJyxp9p4VjuddmX1ELOH97KuteEHWQ9IJNhE53UI7I3V6ejgRuORoXkuU4rkg2lnZG1-xMG2w5DkkCGVZjihyVmMWV8wSE2wz2_uUTsKjaxyT,https://www.cupshe.com/products/x-lexi-rivera-catwalk-top-CAA04A6A004KG?skucode=CAA04A6A004KGL&srsltid=AfmBOooLX0FIp3L3quAjPBZmR-P7Yn4oPj5wktQAP9HDCvvDuFdZ14ISGnY
Danielle Cotton Wrap Long Sleeve Crop Top,$49.00,unknown,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcTNglNIMpUPRLxeg64ZXXDJeu-aI0Yh5LrQ0TyDgqljZ7_-dE1XhfD1tTcJV9qSy2yRmU9FMvEhZoGzc05SsB-9eE4cVDNgMg,https://kaclassics.co/products/danielle-cotton-wrap-long-sleeve-crop-top-in-in-black?variant=44622985691189&country=US&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOoqe1P_jBWqrqqLP9L39baKY8N-ylVqFc9ERXd3Jpk7x2VswqG8FxZo
Daphne Corset Crop Top,$50.00,unknown,https://encrypted-tbn1.gstatic.com/shopping?q=tbn:ANd9GcRbvV_L_7BlfoYocLcj6hb4LEYF3wCt4VoISLDH2cxc7bx-UllOA-UZolLt-ElsBGC5Xnc7jwTFdQNeTvBV9DNB9-LvUTGL,https://www.popflexactive.com/products/daphne-corset-crop-top-black?variant=41002702372947&country=US&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOopszL7HINTct8NX3ZaBZxX4TmSMVAdyzco98tTHxK4REclCtioJoYo
Dock Days Raised by Waves Crop Top,$12.48,unknown,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcQmPfB1BgRWyf33RzkfLBT44vT8n9hayPywB_TiTYOxZk6CJjyvIEXuGv2Y6_i5fnzAzPzSppidXX8O4OTHDP3g6E9R9JjwdDwFPotzGJTggBi15QQJUUZfTQ,https://www.mojosportswearcompany.com/products/dock-days-crop-top?variant=42134445686832&country=US&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic&srsltid=AfmBOoo_Yq5lQmSulkyiyPNqjCNA7Ab4GVrP9d0c5-b4vqqFti9V2cPM3mM
Edikted Women's Basic Babe Tank Top,$19.20,women,https://encrypted-tbn3.gstatic.com/shopping?q=tbn:ANd9GcR0fic1qrzZBPbKiM0FQ-i2m57OYDu9ND39GyoCZc3IocTTN-YbIuj4OjSvW1vvotyq9DmToDT0c_t3JPczRSZBCKuvCga9,https://editorialist.com/p/edikted-basic-babe-tank-top/?color=gray-melange&pla=true&size=XS&utm_source=google&utm_medium=organic&utm_campaign=organicshopping
Edikted Women's Better Basics Cropped T-Shirt,$17.00,women,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRySVTEn7DWJ2cjInoGi7Fgmp1GhMttgFhvQw4962hcmre0cCPpHsqnN0rWlUcvAd6khVT0AyClYX3qv61lXDoubvntBES0LH8gHqbKYxEXhULIGoiPM69w7MM,https://www.macys.com/shop/product/womens-better-basics-cropped-t-shirt?ID=17796788&pla_country=US&CAGPSPN=pla
Edikted Women's Cropped Off-The-Shoulder Top,$24.00,women,https://encrypted-tbn0.gstatic.com/shopping?q=tbn:ANd9GcRTPmzuHMUJKNU5or40jo_rhPQlOLFHiGB5E3eQurJWQodoW4tI4uzQ24VdiVRHYI4JoBD03kGhOO4KM9pJodDQxkAgL0uD,https://www.pacsun.com/edikted/cropped-off-shoulder-top-7459738.html?glCountry=US&glCurrency=USD&srsltid=AfmBOoqhy3DIhW5nG4u6HgGBsLvbW-TA8y8FcsUqWLg4FX_yTW4aKBmvtCM
