tsne_x,tsne_y,item_id
20.092098236083984,-16.101966857910156,359
25.82952308654785,-23.39619255065918,360
20.871803283691406,-15.900532722473145,361
21.609989166259766,-15.625847816467285,362
20.645288467407227,-15.942110061645508,363
25.858736038208008,-23.541929244995117,364
20.68113899230957,-15.717011451721191,365
21.041645050048828,-15.573566436767578,366
7.017227649688721,20.126386642456055,367
16.64763641357422,-24.238784790039062,368
4.881725788116455,6.694019317626953,369
17.296175003051758,15.532268524169922,370
-11.620094299316406,-29.26502227783203,371
16.739011764526367,15.39448070526123,372
-20.009552001953125,-23.711894989013672,373
-16.686891555786133,-19.288774490356445,374
-21.740894317626953,-20.769502639770508,375
16.15294647216797,-18.23113250732422,376
-18.16030502319336,-23.04138946533203,377
-20.451557159423828,-16.289594650268555,378
-9.849652290344238,-27.98163604736328,379
-19.574676513671875,-23.631290435791016,380
-10.560734748840332,-28.207075119018555,381
-16.765281677246094,-22.106597900390625,382
-19.301084518432617,-23.11682891845703,383
13.31561279296875,11.985264778137207,384
-18.423738479614258,-22.459915161132812,385
13.834013938903809,-24.344738006591797,386
12.05263614654541,-19.211694717407227,387
14.93954086303711,-24.787105560302734,388
25.814626693725586,-11.464886665344238,389
15.91836166381836,-16.09844207763672,390
-17.687437057495117,-5.857848167419434,391
-12.434239387512207,-9.247295379638672,392
-20.478355407714844,-16.391489028930664,393
-28.38559341430664,-11.645308494567871,394
-21.595640182495117,-25.124019622802734,395
30.476730346679688,-32.31644821166992,396
21.285919189453125,-4.448821067810059,397
32.69466018676758,-29.043453216552734,398
28.266155242919922,-38.82463073730469,399
23.33490753173828,-16.639415740966797,400
21.435882568359375,-4.938053131103516,401
29.76761817932129,-29.688825607299805,402
22.011022567749023,-17.942529678344727,403
22.067975997924805,-17.151527404785156,404
4.5709004402160645,-32.143096923828125,405
29.825510025024414,-33.157745361328125,406
18.60761833190918,-16.665298461914062,407
39.699893951416016,-32.630836486816406,408
-9.20361328125,-3.991096019744873,409
30.435199737548828,-30.34531593322754,410
22.045372009277344,-17.384382247924805,411
29.65799331665039,-29.606679916381836,412
23.663305282592773,-21.344833374023438,413
23.662782669067383,-21.34476089477539,414
-26.205554962158203,-2.7512762546539307,415
-25.846006393432617,-3.0331671237945557,416
29.206680297851562,-27.232725143432617,417
-22.696308135986328,-25.384014129638672,418
-22.560482025146484,-25.52235221862793,419
-23.185298919677734,-24.365970611572266,420
7.054505348205566,13.289865493774414,421
24.856597900390625,-4.103434085845947,422
16.420455932617188,-20.588443756103516,423
23.809751510620117,-5.918193340301514,424
-20.537174224853516,-22.305522918701172,425
-23.34280014038086,-1.285804271697998,426
-15.720653533935547,-4.027679443359375,427
-10.532672882080078,-28.87517738342285,428
-25.823368072509766,-1.4465879201889038,429
48.81081008911133,8.647822380065918,430
-12.277313232421875,-29.32647705078125,431
28.34467887878418,-28.424983978271484,432
28.65263557434082,-20.14069938659668,433
36.95052719116211,13.952058792114258,434
-9.79858112335205,-28.020225524902344,435
14.127344131469727,-41.10193634033203,436
25.235700607299805,5.74556827545166,437
-18.519054412841797,-22.928466796875,438
-19.110017776489258,-22.797590255737305,439
21.397247314453125,5.419998645782471,440
27.364002227783203,-1.150283932685852,441
23.575599670410156,21.9997615814209,442
31.628549575805664,3.9429028034210205,443
-20.803617477416992,-20.871152877807617,444
-20.439960479736328,-16.240686416625977,445
-18.636545181274414,-23.962535858154297,446
-22.070592880249023,-20.457895278930664,447
-22.750022888183594,-20.096176147460938,448
25.832677841186523,-31.584035873413086,449
-25.411521911621094,-3.06269907951355,450
-20.435609817504883,-25.822067260742188,451
-20.5897274017334,-25.4414119720459,452
-20.275466918945312,-25.07740592956543,453
-22.662389755249023,-26.0275821685791,454
-19.902618408203125,-24.258378982543945,455
13.126920700073242,-24.02688217163086,456
16.23015785217285,-25.532575607299805,457
26.05048179626465,-30.674470901489258,458
-20.022249221801758,-22.62225341796875,459
26.131315231323242,5.8636932373046875,460
25.917741775512695,6.22576904296875,461
25.92840576171875,-11.282419204711914,462
13.294386863708496,3.4887404441833496,463
-19.482694625854492,-22.017223358154297,464
-19.5877685546875,-22.25909423828125,465
-9.176722526550293,-29.466684341430664,466
-20.711288452148438,-23.150815963745117,467
-9.148296356201172,-29.415536880493164,468
-9.085782051086426,-29.583412170410156,469
-20.685922622680664,-24.75420570373535,470
-10.89326000213623,-24.535152435302734,471
-10.785914421081543,-24.194068908691406,472
-10.666923522949219,-23.89424705505371,473
-17.372962951660156,-23.52107810974121,474
-21.607561111450195,-22.10359001159668,475
-22.053102493286133,-21.935104370117188,476
-21.483915328979492,-22.32520294189453,477
21.731237411499023,-16.006343841552734,478
-11.19095516204834,-28.15427589416504,479
16.590038299560547,7.360965728759766,480
-21.662612915039062,-4.977962493896484,481
21.80925750732422,-15.643804550170898,482
-35.60218811035156,29.323713302612305,483
-20.769906997680664,-26.161832809448242,484
13.564615249633789,-24.777482986450195,485
-21.788644790649414,-20.829395294189453,486
25.810972213745117,-11.300091743469238,487
-8.235575675964355,-28.643943786621094,488
5.570061683654785,-19.525653839111328,489
-20.9071044921875,-25.749675750732422,490
-25.362199783325195,-3.1327109336853027,491
-9.4612455368042,-29.101703643798828,492
-10.056534767150879,-28.840312957763672,493
-10.465791702270508,-28.588403701782227,494
51.90415573120117,-4.025467872619629,495
23.567880630493164,21.848337173461914,496
15.646639823913574,-16.971046447753906,497
-18.08749008178711,-22.87055015563965,498
-18.237945556640625,-27.075151443481445,499
-50.50182342529297,12.661312103271484,500
-53.79252243041992,14.478521347045898,501
-58.0668830871582,18.835552215576172,502
-28.916051864624023,-7.995983600616455,503
-61.48826599121094,15.256789207458496,504
-14.6434907913208,1.6012743711471558,505
25.919925689697266,15.324835777282715,506
-58.97845458984375,19.568513870239258,507
-54.47627639770508,13.556892395019531,508
-54.48465347290039,13.655662536621094,509
-18.086671829223633,2.357534170150757,510
-17.655166625976562,-0.46866557002067566,511
-19.661523818969727,-4.421317100524902,512
-17.743755340576172,0.7797544598579407,513
-17.880529403686523,1.3617193698883057,514
-21.33501434326172,4.798421382904053,515
-18.134319305419922,2.7102322578430176,516
-12.010616302490234,-3.1103923320770264,517
-56.356693267822266,17.703407287597656,518
44.35366439819336,14.205602645874023,519
-39.35131072998047,18.614543914794922,520
-62.56501770019531,18.207983016967773,521
-18.799697875976562,-2.1662588119506836,522
-55.96381378173828,13.515567779541016,523
-37.05067443847656,-3.8670780658721924,524
-57.42329406738281,21.533918380737305,525
35.88178253173828,-15.304691314697266,526
-21.377788543701172,-7.600528717041016,527
-57.939517974853516,17.35538673400879,528
-56.568485260009766,14.34640121459961,529
-56.886051177978516,12.601313591003418,530
-55.545719146728516,11.207135200500488,531
-56.834049224853516,12.234283447265625,532
-56.83241653442383,11.657332420349121,533
-57.915855407714844,16.824695587158203,534
-58.37638854980469,17.078937530517578,535
-54.7752571105957,11.716779708862305,536
-59.07210922241211,12.370351791381836,537
-23.2911319732666,-6.778357982635498,538
-57.39038848876953,18.316463470458984,539
-54.93266296386719,15.818585395812988,540
-53.68262481689453,12.455639839172363,541
4.252688407897949,2.9486472606658936,542
3.8923211097717285,3.1770098209381104,543
-57.925514221191406,20.52512550354004,544
-40.826446533203125,10.745802879333496,545
-11.726032257080078,-3.6291143894195557,546
-17.94729232788086,-4.232795715332031,547
-62.738441467285156,-9.353705406188965,548
-62.7455940246582,-9.389015197753906,549
-63.94658660888672,19.2794189453125,550
-57.73880386352539,14.328516960144043,551
-60.850128173828125,14.264927864074707,552
-55.87961196899414,14.891112327575684,553
-19.828371047973633,-4.152798652648926,554
4.507112979888916,5.429611682891846,555
-4.241654872894287,22.54743766784668,556
-60.56120300292969,14.31281852722168,557
-60.5672492980957,-10.275287628173828,558
30.460987091064453,-24.100479125976562,559
-0.36107155680656433,3.419278621673584,560
-0.37226516008377075,2.925417900085449,561
29.81822967529297,-24.197959899902344,562
0.1812039315700531,0.2517901360988617,563
-0.6296313405036926,0.28399136662483215,564
0.11201392859220505,0.3332863748073578,565
6.678462505340576,3.665957450866699,566
